1,1,51.41,184.26,89.47999999999999,108.31,1,-1,-1,-1
1,4,631.42,144.26,84.21000000000004,125.25999999999999,1,-1,-1,-1
1,3,446.15,218.99,56.85000000000002,83.06,1,-1,-1,-1
1,2,215.63,194.78,62.10000000000002,90.53,1,-1,-1,-1
2,1,58.05,184.68,89.47000000000001,108.31,1,-1,-1,-1
2,4,629.1,144.36,84.20999999999992,125.26999999999998,1,-1,-1,-1
2,3,445.52,218.89,56.84000000000003,83.05000000000001,1,-1,-1,-1
2,2,215.63,194.78,61.889999999999986,90.53,1,-1,-1,-1
3,1,64.68,185.1,89.47,108.32000000000002,1,-1,-1,-1
3,4,626.79,144.47,84.21000000000004,125.26000000000002,1,-1,-1,-1
3,3,444.89,218.78,56.84000000000003,83.05999999999997,1,-1,-1,-1
3,2,215.63,194.78,61.68000000000001,90.53,1,-1,-1,-1
4,1,71.31,185.52,89.47,108.31999999999996,1,-1,-1,-1
4,4,624.47,144.57,84.20999999999992,125.26999999999998,1,-1,-1,-1
4,3,444.26,218.68,56.84000000000003,83.05000000000001,1,-1,-1,-1
4,2,215.63,194.78,61.47000000000003,90.53,1,-1,-1,-1
5,1,77.94,185.94,89.47999999999999,108.32,1,-1,-1,-1
5,4,622.16,144.68,84.21000000000004,125.25999999999999,1,-1,-1,-1
5,3,443.63,218.57,56.84000000000003,83.06,1,-1,-1,-1
5,2,215.63,194.78,61.25999999999999,90.53,1,-1,-1,-1
6,1,84.57,186.36,89.48000000000002,108.32,1,-1,-1,-1
6,4,619.84,144.78,84.20999999999992,125.27000000000001,1,-1,-1,-1
6,3,443.0,218.47,56.839999999999975,83.04999999999998,1,-1,-1,-1
6,2,215.63,194.78,61.05000000000001,90.53,1,-1,-1,-1
7,1,91.2,186.78,89.48,108.32000000000002,1,-1,-1,-1
7,4,617.52,144.89,84.22000000000003,125.25999999999999,1,-1,-1,-1
7,3,442.36,218.36,56.849999999999966,83.05000000000001,1,-1,-1,-1
7,2,215.63,194.78,60.84000000000003,90.53,1,-1,-1,-1
8,1,97.84,187.2,89.47,108.32,1,-1,-1,-1
8,4,615.21,144.99,84.20999999999992,125.26999999999998,1,-1,-1,-1
8,3,441.73,218.26,56.839999999999975,83.05000000000001,1,-1,-1,-1
8,2,215.63,194.78,60.629999999999995,90.53,1,-1,-1,-1
9,1,104.47,187.63,89.47,108.31,1,-1,-1,-1
9,4,612.89,145.1,84.21000000000004,125.26000000000002,1,-1,-1,-1
9,3,441.1,218.15,56.839999999999975,83.04999999999998,1,-1,-1,-1
9,2,215.63,194.78,60.420000000000016,90.53,1,-1,-1,-1
10,1,111.1,188.05,89.47,108.31,1,-1,-1,-1
10,4,610.58,145.2,84.20999999999992,125.27000000000004,1,-1,-1,-1
10,3,440.47,218.05,56.839999999999975,83.05000000000001,1,-1,-1,-1
10,2,215.63,194.78,60.20999999999998,90.53,1,-1,-1,-1
11,1,117.73,188.47,89.46999999999998,108.30999999999997,1,-1,-1,-1
11,4,608.26,145.31,84.21000000000004,125.25999999999999,1,-1,-1,-1
11,3,439.84,217.94,56.84000000000003,83.05000000000001,1,-1,-1,-1
11,2,215.63,194.78,60.0,90.53,1,-1,-1,-1
12,1,125.94,188.78,88.42000000000002,107.47999999999999,1,-1,-1,-1
12,4,600.16,145.1,84.21000000000004,125.26000000000002,1,-1,-1,-1
12,3,440.26,217.73,56.84000000000003,83.04999999999998,1,-1,-1,-1
12,2,215.63,194.78,59.78000000000003,90.53,1,-1,-1,-1
13,1,134.15,189.1,87.37,106.63000000000002,1,-1,-1,-1
13,4,592.05,144.89,84.21000000000004,125.25999999999999,1,-1,-1,-1
13,3,440.68,217.52,56.839999999999975,83.04999999999998,1,-1,-1,-1
13,2,215.63,194.78,59.56999999999999,90.53,1,-1,-1,-1
14,1,142.36,189.42,86.32,105.78,1,-1,-1,-1
14,4,583.94,144.68,84.21999999999991,125.25999999999999,1,-1,-1,-1
14,3,441.1,217.31,56.839999999999975,83.05000000000001,1,-1,-1,-1
14,2,215.63,194.78,59.360000000000014,90.53,1,-1,-1,-1
15,1,150.57,189.73,85.27000000000001,104.94000000000003,1,-1,-1,-1
15,4,575.84,144.47,84.20999999999992,125.26000000000002,1,-1,-1,-1
15,3,441.52,217.1,56.84000000000003,83.04999999999998,1,-1,-1,-1
15,2,215.63,194.78,59.14999999999998,90.53,1,-1,-1,-1
16,1,158.78,190.05,84.22,104.08999999999997,1,-1,-1,-1
16,4,567.73,144.26,84.22000000000003,125.25999999999999,1,-1,-1,-1
16,3,441.94,216.89,56.85000000000002,83.05000000000001,1,-1,-1,-1
17,1,166.99,190.36,83.16999999999999,103.25,1,-1,-1,-1
17,4,559.63,144.05,84.21000000000004,125.25999999999999,1,-1,-1,-1
17,3,442.36,216.68,56.849999999999966,83.05000000000001,1,-1,-1,-1
18,1,175.2,190.68,82.12,102.40999999999997,1,-1,-1,-1
18,4,551.52,143.84,84.21000000000004,125.26000000000002,1,-1,-1,-1
18,3,442.78,216.47,56.85000000000002,83.04999999999998,1,-1,-1,-1
19,1,183.42,190.99,81.06000000000003,101.57,1,-1,-1,-1
19,4,543.42,143.63,84.21000000000004,125.25999999999999,1,-1,-1,-1
19,3,443.21,216.26,56.84000000000003,83.05000000000001,1,-1,-1,-1
20,1,191.63,191.31,80.00999999999999,100.71999999999997,1,-1,-1,-1
20,4,535.31,143.41,84.21000000000004,125.27000000000001,1,-1,-1,-1
20,3,443.63,216.05,56.84000000000003,83.05000000000001,1,-1,-1,-1
21,1,199.84,191.63,78.96000000000001,99.87,1,-1,-1,-1
21,4,527.21,143.2,84.20999999999992,125.27000000000004,1,-1,-1,-1
21,3,444.05,215.83,56.839999999999975,83.05999999999997,1,-1,-1,-1
22,1,201.73,191.52,78.96000000000001,99.86999999999998,1,-1,-1,-1
22,4,519.63,142.99,84.21000000000004,125.26999999999998,1,-1,-1,-1
22,3,444.18,215.44,56.849999999999966,83.06,1,-1,-1,-1
23,1,203.63,191.42,78.95999999999998,99.87000000000003,1,-1,-1,-1
23,4,512.05,142.78,84.21000000000004,125.27000000000001,1,-1,-1,-1
23,3,444.32,215.05,56.84000000000003,83.06,1,-1,-1,-1
24,1,205.52,191.31,78.96000000000001,99.87,1,-1,-1,-1
24,4,504.47,142.57,84.20999999999992,125.26999999999998,1,-1,-1,-1
24,3,444.45,214.66,56.85000000000002,83.06000000000003,1,-1,-1,-1
25,1,207.42,191.2,78.96000000000001,99.88,1,-1,-1,-1
25,4,496.89,142.36,84.21000000000004,125.26999999999998,1,-1,-1,-1
25,3,444.59,214.27,56.84000000000003,83.04999999999998,1,-1,-1,-1
26,1,209.31,191.1,78.95999999999998,99.87000000000003,1,-1,-1,-1
26,4,489.31,142.15,84.20999999999998,125.27000000000001,1,-1,-1,-1
