226,2,560,205,42,48,1,-1,-1,-1
227,2,560,205,42,48,1,-1,-1,-1
228,2,557,203,42,48,1,-1,-1,-1
229,2,557,203,42,48,1,-1,-1,-1
230,2,557,203,42,48,1,-1,-1,-1
231,2,557,199,42,48,1,-1,-1,-1
232,2,556,191,42,48,1,-1,-1,-1
233,2,556,191,42,48,1,-1,-1,-1
234,2,556,190,42,48,1,-1,-1,-1
235,2,557,188,42,48,1,-1,-1,-1
236,2,556,191,42,48,1,-1,-1,-1
237,2,553,197,42,48,1,-1,-1,-1
238,2,550,206,42,48,1,-1,-1,-1
239,2,553,211,42,48,1,-1,-1,-1
240,2,553,220,42,48,1,-1,-1,-1
241,2,553,220,42,48,1,-1,-1,-1
242,2,553,220,42,48,1,-1,-1,-1
243,2,553,220,42,48,1,-1,-1,-1
244,2,553,220,42,48,1,-1,-1,-1
245,2,553,215,42,48,1,-1,-1,-1
246,2,548,205,42,48,1,-1,-1,-1
247,2,548,205,42,48,1,-1,-1,-1
248,2,548,205,42,48,1,-1,-1,-1
249,2,548,193,42,48,1,-1,-1,-1
250,2,548,182,42,48,1,-1,-1,-1
251,2,548,182,42,48,1,-1,-1,-1
252,2,548,178,42,48,1,-1,-1,-1
253,2,565,176,42,48,1,-1,-1,-1
254,2,571,176,42,48,1,-1,-1,-1
255,2,577,181,42,48,1,-1,-1,-1
256,2,575,179,42,48,1,-1,-1,-1
257,2,578,181,42,48,1,-1,-1,-1
258,2,578,181,42,48,1,-1,-1,-1
259,2,580,182,42,48,1,-1,-1,-1
260,2,580,182,42,48,1,-1,-1,-1
261,1,656,311,30,30,1,-1,-1,-1
261,2,486,303,27,25,1,-1,-1,-1
262,1,658,311,30,30,1,-1,-1,-1
262,2,483,300,30,30,1,-1,-1,-1
263,1,658,311,30,30,1,-1,-1,-1
263,2,487,302,25,27,1,-1,-1,-1
263,4,820,308,30,30,1,-1,-1,-1
264,1,658,311,30,30,1,-1,-1,-1
264,2,483,301,30,32,1,-1,-1,-1
264,4,819,308,32,30,1,-1,-1,-1
265,1,655,311,32,30,1,-1,-1,-1
265,2,480,304,32,30,1,-1,-1,-1
265,4,820,308,30,30,1,-1,-1,-1
266,1,656,310,30,32,1,-1,-1,-1
266,2,481,306,30,30,1,-1,-1,-1
266,3,313,306,30,30,1,-1,-1,-1
266,4,820,308,30,30,1,-1,-1,-1
267,1,656,311,30,30,1,-1,-1,-1
267,2,481,306,30,30,1,-1,-1,-1
267,3,310,305,32,32,1,-1,-1,-1
267,4,819,308,30,30,1,-1,-1,-1
268,1,656,311,30,30,1,-1,-1,-1
268,2,478,306,32,30,1,-1,-1,-1
268,3,311,307,30,32,1,-1,-1,-1
268,4,819,309,30,30,1,-1,-1,-1
269,1,654,311,30,30,1,-1,-1,-1
269,2,479,304,30,30,1,-1,-1,-1
269,3,308,306,32,30,1,-1,-1,-1
269,4,819,309,30,30,1,-1,-1,-1
270,1,654,312,30,32,1,-1,-1,-1
270,2,479,301,30,32,1,-1,-1,-1
270,3,308,305,32,32,1,-1,-1,-1
270,4,819,309,30,30,1,-1,-1,-1
271,1,658,316,25,25,1,-1,-1,-1
271,2,476,300,32,30,1,-1,-1,-1
271,3,307,304,32,30,1,-1,-1,-1
271,4,814,308,32,32,1,-1,-1,-1
272,1,654,315,30,30,1,-1,-1,-1
272,2,475,298,30,30,1,-1,-1,-1
272,3,309,302,30,30,1,-1,-1,-1
272,4,817,308,30,32,1,-1,-1,-1
273,1,655,315,32,30,1,-1,-1,-1
273,2,475,297,30,32,1,-1,-1,-1
273,3,308,302,30,30,1,-1,-1,-1
273,4,817,309,30,30,1,-1,-1,-1
274,1,656,315,30,30,1,-1,-1,-1
274,2,477,302,27,25,1,-1,-1,-1
274,3,308,304,30,30,1,-1,-1,-1
274,4,819,311,30,30,1,-1,-1,-1
275,1,653,315,32,30,1,-1,-1,-1
275,2,477,300,30,30,1,-1,-1,-1
275,3,308,305,30,32,1,-1,-1,-1
275,4,819,312,30,32,1,-1,-1,-1
276,1,654,316,30,32,1,-1,-1,-1
276,2,476,306,25,25,1,-1,-1,-1
276,3,308,308,30,30,1,-1,-1,-1
276,4,819,314,30,32,1,-1,-1,-1
