1,2,795,158,73,91,1,-1,-1,-1
1,3,392,154,78,94,1,-1,-1,-1
2,2,798,158,73,91,1,-1,-1,-1
2,3,384,154,78,94,1,-1,-1,-1
3,2,802,159,73,91,1,-1,-1,-1
3,3,377,154,78,94,1,-1,-1,-1
4,2,805,159,73,91,1,-1,-1,-1
4,3,370,154,78,94,1,-1,-1,-1
5,2,809,160,73,91,1,-1,-1,-1
5,3,363,155,78,93,1,-1,-1,-1
6,2,812,160,73,91,1,-1,-1,-1
6,3,356,155,78,93,1,-1,-1,-1
7,2,816,161,73,91,1,-1,-1,-1
7,3,349,155,78,93,1,-1,-1,-1
8,2,819,161,73,91,1,-1,-1,-1
8,3,342,156,78,93,1,-1,-1,-1
9,2,823,162,73,91,1,-1,-1,-1
9,3,334,159,78,94,1,-1,-1,-1
10,2,826,162,73,91,1,-1,-1,-1
10,3,326,163,78,94,1,-1,-1,-1
11,2,830,163,73,91,1,-1,-1,-1
11,3,319,167,77,94,1,-1,-1,-1
12,2,831,162,73,92,1,-1,-1,-1
12,3,315,177,78,94,1,-1,-1,-1
13,2,833,162,72,92,1,-1,-1,-1
13,3,312,187,78,94,1,-1,-1,-1
14,2,834,162,73,92,1,-1,-1,-1
14,3,309,197,78,94,1,-1,-1,-1
15,2,836,162,72,92,1,-1,-1,-1
15,3,311,195,78,94,1,-1,-1,-1
16,2,837,162,73,92,1,-1,-1,-1
16,3,314,193,78,94,1,-1,-1,-1
17,2,839,162,72,92,1,-1,-1,-1
17,3,317,191,78,94,1,-1,-1,-1
18,2,841,162,72,92,1,-1,-1,-1
18,3,320,189,77,94,1,-1,-1,-1
19,2,839,161,72,92,1,-1,-1,-1
19,3,323,187,77,94,1,-1,-1,-1
20,2,837,161,72,91,1,-1,-1,-1
20,3,326,185,77,94,1,-1,-1,-1
21,2,835,161,73,91,1,-1,-1,-1
21,3,329,183,77,94,1,-1,-1,-1
22,2,835,158,73,91,1,-1,-1,-1
22,3,338,180,77,94,1,-1,-1,-1
23,2,836,155,73,91,1,-1,-1,-1
23,3,347,178,78,93,1,-1,-1,-1
24,2,836,152,73,91,1,-1,-1,-1
24,3,357,176,78,93,1,-1,-1,-1
25,2,837,149,73,91,1,-1,-1,-1
25,3,357,172,78,93,1,-1,-1,-1
26,2,837,146,73,91,1,-1,-1,-1
26,3,357,168,78,94,1,-1,-1,-1
27,2,838,144,73,91,1,-1,-1,-1
27,3,357,165,78,93,1,-1,-1,-1
28,2,841,145,73,91,1,-1,-1,-1
28,3,357,161,78,94,1,-1,-1,-1
29,2,844,146,73,91,1,-1,-1,-1
29,3,357,158,78,93,1,-1,-1,-1
30,2,847,147,73,91,1,-1,-1,-1
30,3,357,154,78,94,1,-1,-1,-1
31,2,850,148,73,91,1,-1,-1,-1
31,3,358,151,77,94,1,-1,-1,-1
32,2,852,148,73,91,1,-1,-1,-1
32,3,354,150,77,94,1,-1,-1,-1
33,2,854,149,73,91,1,-1,-1,-1
33,3,351,149,77,94,1,-1,-1,-1
34,2,857,150,73,91,1,-1,-1,-1
34,3,348,148,77,94,1,-1,-1,-1
35,2,859,150,73,91,1,-1,-1,-1
35,3,344,147,77,94,1,-1,-1,-1
36,2,862,151,73,91,1,-1,-1,-1
36,3,341,146,77,94,1,-1,-1,-1
37,2,864,152,73,91,1,-1,-1,-1
37,3,338,145,77,94,1,-1,-1,-1
38,2,866,152,73,91,1,-1,-1,-1
38,3,334,144,77,94,1,-1,-1,-1
39,2,869,153,73,91,1,-1,-1,-1
39,3,331,143,77,94,1,-1,-1,-1
40,2,871,154,73,91,1,-1,-1,-1
40,3,328,142,77,94,1,-1,-1,-1
41,2,874,155,73,91,1,-1,-1,-1
41,3,325,142,77,94,1,-1,-1,-1
42,2,872,155,73,91,1,-1,-1,-1
42,3,328,141,77,94,1,-1,-1,-1
43,2,870,156,73,91,1,-1,-1,-1
43,3,332,140,77,94,1,-1,-1,-1
44,2,868,157,73,91,1,-1,-1,-1
44,3,335,140,77,94,1,-1,-1,-1
45,2,867,158,72,91,1,-1,-1,-1
45,3,339,139,77,94,1,-1,-1,-1
46,2,865,159,72,91,1,-1,-1,-1
46,3,343,139,77,94,1,-1,-1,-1
47,2,863,160,72,91,1,-1,-1,-1
47,3,346,138,77,94,1,-1,-1,-1
48,2,862,161,72,91,1,-1,-1,-1
48,3,350,137,77,94,1,-1,-1,-1
49,2,857,159,72,91,1,-1,-1,-1
49,3,353,137,77,94,1,-1,-1,-1
50,2,852,157,73,91,1,-1,-1,-1
50,3,357,136,77,94,1,-1,-1,-1
51,2,848,155,72,91,1,-1,-1,-1
51,3,361,136,77,94,1,-1,-1,-1
52,2,843,153,73,91,1,-1,-1,-1
52,3,361,134,77,94,1,-1,-1,-1
53,2,838,151,73,91,1,-1,-1,-1
53,3,361,133,77,94,1,-1,-1,-1
54,2,834,150,73,91,1,-1,-1,-1
54,3,362,132,77,94,1,-1,-1,-1
55,2,831,151,73,91,1,-1,-1,-1
55,3,362,131,77,94,1,-1,-1,-1
56,2,828,153,73,91,1,-1,-1,-1
56,3,363,130,77,94,1,-1,-1,-1
57,2,825,155,73,91,1,-1,-1,-1
57,3,363,129,77,94,1,-1,-1,-1
58,2,825,155,73,91,1,-1,-1,-1
58,3,363,129,77,94,1,-1,-1,-1
59,1,763,271,23,29,1,-1,-1,-1
59,2,536,261,24,30,1,-1,-1,-1
59,4,339,256,32,43,1,-1,-1,-1
59,5,1006,258,29,34,1,-1,-1,-1
59,6,306,275,37,44,1,-1,-1,-1
60,1,765,269,22,29,1,-1,-1,-1
60,2,537,260,24,30,1,-1,-1,-1
60,4,340,254,32,43,1,-1,-1,-1
60,5,1010,256,29,34,1,-1,-1,-1
60,6,302,273,37,44,1,-1,-1,-1
61,1,767,268,22,29,1,-1,-1,-1
61,2,539,259,24,30,1,-1,-1,-1
61,4,341,253,32,43,1,-1,-1,-1
61,5,1015,255,29,34,1,-1,-1,-1
61,6,298,271,37,44,1,-1,-1,-1
62,1,769,267,22,29,1,-1,-1,-1
62,2,540,258,24,30,1,-1,-1,-1
62,4,342,252,32,43,1,-1,-1,-1
62,5,1020,254,29,34,1,-1,-1,-1
62,6,294,269,37,44,1,-1,-1,-1
63,1,771,265,22,29,1,-1,-1,-1
63,2,542,258,24,30,1,-1,-1,-1
63,4,343,251,32,43,1,-1,-1,-1
63,5,1025,253,29,34,1,-1,-1,-1
63,6,290,268,37,44,1,-1,-1,-1
64,1,773,264,22,29,1,-1,-1,-1
64,2,542,257,24,29,1,-1,-1,-1
64,4,344,250,32,43,1,-1,-1,-1
64,5,1030,252,29,34,1,-1,-1,-1
64,6,286,266,37,44,1,-1,-1,-1
65,1,775,263,22,29,1,-1,-1,-1
65,2,542,256,24,29,1,-1,-1,-1
65,4,345,249,32,43,1,-1,-1,-1
65,5,1034,250,29,34,1,-1,-1,-1
65,6,282,264,37,44,1,-1,-1,-1
66,1,775,262,22,29,1,-1,-1,-1
66,2,542,255,24,29,1,-1,-1,-1
66,4,346,248,32,43,1,-1,-1,-1
66,5,1039,249,29,34,1,-1,-1,-1
66,6,278,262,37,44,1,-1,-1,-1
67,1,776,261,22,29,1,-1,-1,-1
67,2,542,254,24,29,1,-1,-1,-1
67,4,347,247,32,43,1,-1,-1,-1
67,5,1044,248,29,34,1,-1,-1,-1
67,6,274,261,37,44,1,-1,-1,-1
68,1,777,260,21,29,1,-1,-1,-1
68,2,542,253,24,29,1,-1,-1,-1
68,4,348,246,32,43,1,-1,-1,-1
68,5,1049,247,29,34,1,-1,-1,-1
68,6,270,259,37,44,1,-1,-1,-1
69,1,778,259,21,29,1,-1,-1,-1
69,2,542,252,24,29,1,-1,-1,-1
69,4,349,245,32,43,1,-1,-1,-1
69,5,1054,246,29,34,1,-1,-1,-1
69,6,266,257,37,44,1,-1,-1,-1
70,1,777,258,21,29,1,-1,-1,-1
70,2,541,251,24,29,1,-1,-1,-1
70,4,346,243,32,43,1,-1,-1,-1
70,5,1054,244,29,34,1,-1,-1,-1
70,6,263,256,37,44,1,-1,-1,-1
71,1,776,257,21,29,1,-1,-1,-1
71,2,540,251,24,29,1,-1,-1,-1
71,4,344,242,32,43,1,-1,-1,-1
71,5,1055,243,29,34,1,-1,-1,-1
71,6,252,253,37,44,1,-1,-1,-1
72,1,775,256,21,29,1,-1,-1,-1
72,2,539,250,24,30,1,-1,-1,-1
72,4,342,240,32,43,1,-1,-1,-1
72,5,1055,242,30,34,1,-1,-1,-1
72,6,241,251,37,44,1,-1,-1,-1
73,1,774,255,21,30,1,-1,-1,-1
73,2,538,250,24,30,1,-1,-1,-1
73,4,340,239,32,43,1,-1,-1,-1
73,5,1056,241,29,34,1,-1,-1,-1
73,6,230,249,37,44,1,-1,-1,-1
74,1,773,254,21,30,1,-1,-1,-1
74,4,338,238,32,43,1,-1,-1,-1
74,5,1056,240,30,34,1,-1,-1,-1
74,6,215,248,37,44,1,-1,-1,-1
75,1,772,253,21,30,1,-1,-1,-1
75,4,335,236,32,43,1,-1,-1,-1
75,5,1057,239,30,34,1,-1,-1,-1
75,6,200,248,37,44,1,-1,-1,-1
76,4,333,235,32,43,1,-1,-1,-1
76,5,1057,237,29,34,1,-1,-1,-1
76,6,185,248,37,44,1,-1,-1,-1
77,4,331,233,32,43,1,-1,-1,-1
77,5,1057,236,29,34,1,-1,-1,-1
77,6,170,247,37,44,1,-1,-1,-1
78,4,329,232,32,43,1,-1,-1,-1
78,5,1057,234,29,34,1,-1,-1,-1
78,6,155,247,37,44,1,-1,-1,-1
79,4,327,231,32,43,1,-1,-1,-1
79,5,1057,233,29,34,1,-1,-1,-1
79,6,140,247,37,44,1,-1,-1,-1
80,4,327,232,32,42,1,-1,-1,-1
80,5,1058,234,29,34,1,-1,-1,-1
80,6,132,249,37,44,1,-1,-1,-1
81,4,328,233,32,42,1,-1,-1,-1
81,5,1060,235,29,34,1,-1,-1,-1
81,6,125,252,37,44,1,-1,-1,-1
82,3,423,238,24,31,1,-1,-1,-1
82,4,328,234,32,42,1,-1,-1,-1
82,5,1061,236,29,34,1,-1,-1,-1
82,6,118,254,37,44,1,-1,-1,-1
83,3,426,238,24,31,1,-1,-1,-1
83,4,329,236,32,41,1,-1,-1,-1
83,5,1063,237,29,34,1,-1,-1,-1
83,6,110,257,37,44,1,-1,-1,-1
84,3,429,238,25,32,1,-1,-1,-1
84,4,329,237,32,41,1,-1,-1,-1
84,5,1065,238,29,34,1,-1,-1,-1
84,6,103,259,37,44,1,-1,-1,-1
85,3,432,239,25,31,1,-1,-1,-1
85,4,330,238,32,41,1,-1,-1,-1
85,5,1066,239,29,34,1,-1,-1,-1
85,6,96,262,37,44,1,-1,-1,-1
86,3,435,239,26,32,1,-1,-1,-1
86,4,331,240,32,40,1,-1,-1,-1
86,5,1068,240,29,34,1,-1,-1,-1
86,6,88,264,37,44,1,-1,-1,-1
87,3,438,240,26,31,1,-1,-1,-1
87,4,333,241,32,40,1,-1,-1,-1
87,5,1069,241,29,34,1,-1,-1,-1
87,6,81,267,37,44,1,-1,-1,-1
88,3,441,240,27,32,1,-1,-1,-1
88,4,336,242,32,40,1,-1,-1,-1
88,5,1071,242,29,34,1,-1,-1,-1
88,6,74,269,37,44,1,-1,-1,-1
89,3,445,241,27,32,1,-1,-1,-1
89,4,339,244,32,40,1,-1,-1,-1
89,5,1073,243,29,34,1,-1,-1,-1
89,6,67,272,37,44,1,-1,-1,-1
90,2,564,247,26,31,1,-1,-1,-1
90,3,449,243,27,32,1,-1,-1,-1
90,4,340,246,32,40,1,-1,-1,-1
90,5,1074,244,29,34,1,-1,-1,-1
90,6,67,273,37,44,1,-1,-1,-1
91,2,568,248,26,31,1,-1,-1,-1
91,3,454,245,27,32,1,-1,-1,-1
91,4,342,248,32,40,1,-1,-1,-1
91,5,1076,245,29,34,1,-1,-1,-1
91,6,67,275,37,43,1,-1,-1,-1
92,2,572,250,26,30,1,-1,-1,-1
92,3,459,247,27,32,1,-1,-1,-1
92,4,344,250,32,40,1,-1,-1,-1
92,5,1077,246,29,34,1,-1,-1,-1
92,6,67,276,37,43,1,-1,-1,-1
93,2,576,252,26,30,1,-1,-1,-1
93,3,464,250,27,32,1,-1,-1,-1
93,4,346,252,32,40,1,-1,-1,-1
93,5,1079,247,29,34,1,-1,-1,-1
93,6,67,278,37,43,1,-1,-1,-1
94,1,812,264,20,31,1,-1,-1,-1
94,2,580,253,26,30,1,-1,-1,-1
94,3,468,251,27,33,1,-1,-1,-1
94,4,348,254,32,40,1,-1,-1,-1
94,5,1081,248,29,34,1,-1,-1,-1
94,6,69,280,37,43,1,-1,-1,-1
95,1,812,265,21,31,1,-1,-1,-1
95,2,584,255,26,29,1,-1,-1,-1
95,3,472,253,27,33,1,-1,-1,-1
95,4,350,256,32,40,1,-1,-1,-1
95,5,1082,249,29,34,1,-1,-1,-1
95,6,72,282,37,43,1,-1,-1,-1
96,1,813,266,21,31,1,-1,-1,-1
96,2,588,257,26,29,1,-1,-1,-1
96,3,476,255,27,33,1,-1,-1,-1
96,4,352,258,32,40,1,-1,-1,-1
96,5,1084,250,29,34,1,-1,-1,-1
96,6,75,285,36,42,1,-1,-1,-1
97,1,814,267,21,31,1,-1,-1,-1
97,2,591,258,26,29,1,-1,-1,-1
97,3,480,256,27,34,1,-1,-1,-1
97,4,354,260,32,40,1,-1,-1,-1
97,5,1085,251,29,34,1,-1,-1,-1
97,6,77,287,37,42,1,-1,-1,-1
98,1,815,269,21,30,1,-1,-1,-1
98,2,594,259,26,29,1,-1,-1,-1
98,3,484,258,27,34,1,-1,-1,-1
98,4,356,262,32,40,1,-1,-1,-1
98,5,1087,252,29,34,1,-1,-1,-1
98,6,80,289,36,42,1,-1,-1,-1
99,1,816,270,21,30,1,-1,-1,-1
99,2,598,261,26,29,1,-1,-1,-1
99,3,488,260,27,34,1,-1,-1,-1
99,4,358,265,32,40,1,-1,-1,-1
99,5,1089,253,29,34,1,-1,-1,-1
99,6,83,292,36,41,1,-1,-1,-1
100,1,816,271,22,30,1,-1,-1,-1
100,2,601,262,26,29,1,-1,-1,-1
100,3,493,262,27,34,1,-1,-1,-1
100,4,358,266,32,40,1,-1,-1,-1
100,5,1087,254,29,34,1,-1,-1,-1
100,6,85,293,36,41,1,-1,-1,-1
101,1,817,273,22,29,1,-1,-1,-1
101,2,605,264,26,29,1,-1,-1,-1
101,3,494,263,27,34,1,-1,-1,-1
101,4,358,267,32,40,1,-1,-1,-1
101,5,1085,255,29,34,1,-1,-1,-1
101,6,87,295,36,40,1,-1,-1,-1
102,1,818,274,22,29,1,-1,-1,-1
102,2,607,265,26,29,1,-1,-1,-1
102,3,496,264,26,34,1,-1,-1,-1
102,4,358,268,32,40,1,-1,-1,-1
102,5,1083,257,29,34,1,-1,-1,-1
102,6,89,297,36,40,1,-1,-1,-1
103,1,819,275,22,29,1,-1,-1,-1
103,2,609,266,26,29,1,-1,-1,-1
103,3,497,265,27,34,1,-1,-1,-1
103,4,358,270,32,40,1,-1,-1,-1
103,5,1081,258,29,34,1,-1,-1,-1
103,6,92,298,36,40,1,-1,-1,-1
104,1,820,277,22,28,1,-1,-1,-1
104,2,611,268,26,29,1,-1,-1,-1
104,3,499,267,26,33,1,-1,-1,-1
104,4,359,271,32,40,1,-1,-1,-1
104,5,1079,260,30,34,1,-1,-1,-1
104,6,94,300,36,40,1,-1,-1,-1
105,1,818,278,22,28,1,-1,-1,-1
105,2,613,269,26,29,1,-1,-1,-1
105,3,500,268,26,33,1,-1,-1,-1
105,4,359,272,32,40,1,-1,-1,-1
105,5,1076,261,30,34,1,-1,-1,-1
105,6,96,302,36,39,1,-1,-1,-1
106,1,817,280,22,28,1,-1,-1,-1
106,2,616,271,26,29,1,-1,-1,-1
106,3,502,269,26,33,1,-1,-1,-1
106,4,359,274,32,40,1,-1,-1,-1
106,5,1073,263,30,34,1,-1,-1,-1
106,6,99,303,36,39,1,-1,-1,-1
107,1,816,281,22,28,1,-1,-1,-1
107,2,617,272,26,29,1,-1,-1,-1
107,3,504,270,25,33,1,-1,-1,-1
107,4,359,275,32,40,1,-1,-1,-1
107,5,1071,264,29,34,1,-1,-1,-1
107,6,101,305,36,39,1,-1,-1,-1
108,1,814,283,22,28,1,-1,-1,-1
108,2,618,273,26,29,1,-1,-1,-1
108,3,505,272,25,32,1,-1,-1,-1
108,4,359,276,32,40,1,-1,-1,-1
108,5,1068,266,29,34,1,-1,-1,-1
108,6,103,307,36,38,1,-1,-1,-1
109,1,813,284,22,28,1,-1,-1,-1
109,2,620,275,26,29,1,-1,-1,-1
109,3,507,273,25,32,1,-1,-1,-1
109,4,360,278,32,40,1,-1,-1,-1
109,5,1066,268,29,34,1,-1,-1,-1
109,6,106,309,36,38,1,-1,-1,-1
110,1,812,286,22,28,1,-1,-1,-1
110,2,621,276,26,29,1,-1,-1,-1
110,3,508,274,25,32,1,-1,-1,-1
110,4,361,279,32,40,1,-1,-1,-1
110,5,1062,269,29,34,1,-1,-1,-1
110,6,109,310,36,38,1,-1,-1,-1
111,1,810,287,22,28,1,-1,-1,-1
111,2,622,277,26,29,1,-1,-1,-1
111,3,510,275,24,32,1,-1,-1,-1
111,4,362,280,32,40,1,-1,-1,-1
111,5,1059,271,29,34,1,-1,-1,-1
111,6,112,311,36,38,1,-1,-1,-1
112,1,809,289,22,28,1,-1,-1,-1
112,2,624,279,26,29,1,-1,-1,-1
112,3,512,277,24,31,1,-1,-1,-1
112,4,363,282,32,39,1,-1,-1,-1
112,5,1056,273,29,34,1,-1,-1,-1
112,6,115,313,36,38,1,-1,-1,-1
113,1,808,290,22,28,1,-1,-1,-1
113,2,624,280,26,29,1,-1,-1,-1
113,3,513,278,24,31,1,-1,-1,-1
113,4,364,283,32,39,1,-1,-1,-1
113,5,1053,274,29,34,1,-1,-1,-1
113,6,119,314,35,37,1,-1,-1,-1
114,1,807,292,22,28,1,-1,-1,-1
114,2,625,281,26,29,1,-1,-1,-1
